2024-12-26 15:47:33,858 - Proposed-ATNMF Experiment
2024-12-26 15:47:33,859 - Optimization parameters:
2024-12-26 15:47:33,859 - epsilon (Frobenius norm constraint): 0.010000000000000002
2024-12-26 15:47:33,859 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-26 15:47:33,859 - lr (Learning rate): 0.1
2024-12-26 15:47:33,859 - outer_num_steps (Number of outer optimization steps): 100
2024-12-26 15:47:33,859 - inner_num_steps (Number of inner optimization steps): 100
2024-12-26 15:47:33,859 - outer_dis_num (Display loss every outer_dis_num steps): 10
2024-12-26 15:47:33,859 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-26 15:47:49,438 - Step 79 norm(X - TN_G_Ours): 48.9013376127126, norm2(E): 0.09999998658895493
2024-12-26 15:47:49,576 - Step 80 norm(X - TN_G_Ours): 48.90135009399664, norm2(E): 0.10000000894069672
2024-12-26 15:47:49,716 - Step 81 norm(X - TN_G_Ours): 48.90130765761791, norm2(E): 0.10000000894069672
2024-12-26 15:47:49,853 - Step 82 norm(X - TN_G_Ours): 48.90127021372374, norm2(E): 0.10000000149011612
2024-12-26 15:47:49,999 - Step 83 norm(X - TN_G_Ours): 48.901325131425374, norm2(E): 0.10000000149011612
2024-12-26 15:47:50,146 - Step 84 norm(X - TN_G_Ours): 48.90127021372374, norm2(E): 0.10000000149011612
2024-12-26 15:47:50,295 - Step 85 norm(X - TN_G_Ours): 48.90128519128485, norm2(E): 0.10000000149011612
2024-12-26 15:47:50,444 - Step 86 norm(X - TN_G_Ours): 48.901252739896655, norm2(E): 0.10000000149011612
2024-12-26 15:47:50,585 - Step 87 norm(X - TN_G_Ours): 48.90127520624462, norm2(E): 0.10000000149011612
2024-12-26 15:47:50,727 - Step 88 norm(X - TN_G_Ours): 48.90123027353837, norm2(E): 0.10000000149011612
2024-12-26 15:47:50,905 - Step 89 norm(X - TN_G_Ours): 48.90125024363513, norm2(E): 0.10000000894069672
2024-12-26 15:47:51,077 - Step 90 norm(X - TN_G_Ours): 48.90117785199555, norm2(E): 0.09999999403953552
2024-12-26 15:47:51,254 - Step 91 norm(X - TN_G_Ours): 48.90121779222374, norm2(E): 0.10000000894069672
2024-12-26 15:47:51,431 - Step 92 norm(X - TN_G_Ours): 48.90117785199555, norm2(E): 0.10000000149011612
2024-12-26 15:47:51,612 - Step 93 norm(X - TN_G_Ours): 48.901215295960434, norm2(E): 0.10000000149011612
2024-12-26 15:47:51,787 - Step 94 norm(X - TN_G_Ours): 48.901215295960434, norm2(E): 0.10000000894069672
2024-12-26 15:47:51,965 - Step 95 norm(X - TN_G_Ours): 48.90112543039654, norm2(E): 0.10000000149011612
2024-12-26 15:47:52,138 - Step 96 norm(X - TN_G_Ours): 48.901167866933406, norm2(E): 0.09999999403953552
2024-12-26 15:47:52,315 - Step 97 norm(X - TN_G_Ours): 48.901097971441295, norm2(E): 0.10000000149011612
2024-12-26 15:47:52,491 - Step 98 norm(X - TN_G_Ours): 48.901097971441295, norm2(E): 0.09999999403953552
2024-12-26 15:47:52,664 - Step 99 norm(X - TN_G_Ours): 48.901137911734736, norm2(E): 0.10000000149011612
2024-12-26 15:47:52,770 - Step 0 norm(X - TN_G_ATR): 15.756866455078125, norm2(E): 0.10000000149011612
2024-12-26 15:47:52,863 - Step 1 norm(X - TN_G_ATR): 15.755358695983887, norm2(E): 0.10000000149011612
2024-12-26 15:47:52,955 - Step 2 norm(X - TN_G_ATR): 15.755326271057129, norm2(E): 0.10000000894069672
2024-12-26 15:47:53,048 - Step 3 norm(X - TN_G_ATR): 15.7553129196167, norm2(E): 0.10000000894069672
2024-12-26 15:47:53,148 - Step 4 norm(X - TN_G_ATR): 15.755303382873535, norm2(E): 0.10000000894069672
2024-12-26 15:47:53,250 - Step 5 norm(X - TN_G_ATR): 15.75529670715332, norm2(E): 0.10000000149011612
2024-12-26 15:47:53,357 - Step 6 norm(X - TN_G_ATR): 15.755290031433105, norm2(E): 0.10000000149011612
2024-12-26 15:47:53,457 - Step 7 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:53,550 - Step 8 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:53,644 - Step 9 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.09999998658895493
2024-12-26 15:47:53,737 - Step 10 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000894069672
2024-12-26 15:47:53,833 - Step 11 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000894069672
2024-12-26 15:47:53,926 - Step 12 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,019 - Step 13 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,111 - Step 14 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,213 - Step 15 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.09999999403953552
2024-12-26 15:47:54,306 - Step 16 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,406 - Step 17 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,499 - Step 18 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,593 - Step 19 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,686 - Step 20 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,780 - Step 21 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000894069672
2024-12-26 15:47:54,872 - Step 22 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:54,964 - Step 23 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.09999999403953552
2024-12-26 15:47:55,057 - Step 24 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.09999999403953552
2024-12-26 15:47:55,153 - Step 25 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:55,254 - Step 26 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:55,350 - Step 27 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000894069672
2024-12-26 15:47:55,444 - Step 28 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:55,540 - Step 29 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000894069672
2024-12-26 15:47:55,642 - Step 30 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:55,742 - Step 31 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:55,835 - Step 32 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000149011612
2024-12-26 15:47:55,928 - Step 33 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,027 - Step 34 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000894069672
2024-12-26 15:47:56,126 - Step 35 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,229 - Step 36 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,321 - Step 37 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,419 - Step 38 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,518 - Step 39 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,618 - Step 40 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000894069672
2024-12-26 15:47:56,711 - Step 41 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,805 - Step 42 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:56,916 - Step 43 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:57,009 - Step 44 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.09999999403953552
2024-12-26 15:47:57,112 - Step 45 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:57,219 - Step 46 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.10000000149011612
2024-12-26 15:47:57,319 - Step 47 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.10000000149011612
2024-12-26 15:47:57,421 - Step 48 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.09999999403953552
2024-12-26 15:47:57,518 - Step 49 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:57,612 - Step 50 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000894069672
2024-12-26 15:47:57,712 - Step 51 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:57,807 - Step 52 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:57,909 - Step 53 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,002 - Step 54 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,096 - Step 55 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,189 - Step 56 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,284 - Step 57 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,385 - Step 58 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.10000000894069672
2024-12-26 15:47:58,478 - Step 59 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,570 - Step 60 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,664 - Step 61 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.09999999403953552
2024-12-26 15:47:58,757 - Step 62 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.09999998658895493
2024-12-26 15:47:58,851 - Step 63 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000149011612
2024-12-26 15:47:58,958 - Step 64 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.09999999403953552
2024-12-26 15:47:59,058 - Step 65 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000149011612
2024-12-26 15:47:59,153 - Step 66 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.10000000894069672
2024-12-26 15:47:59,258 - Step 67 norm(X - TN_G_ATR): 15.755281448364258, norm2(E): 0.10000000149011612
2024-12-26 15:47:59,352 - Step 68 norm(X - TN_G_ATR): 15.755281448364258, norm2(E): 0.10000000894069672
2024-12-26 15:47:59,448 - Step 69 norm(X - TN_G_ATR): 15.755281448364258, norm2(E): 0.10000000149011612
2024-12-26 15:47:59,541 - Step 70 norm(X - TN_G_ATR): 15.755281448364258, norm2(E): 0.10000000149011612
2024-12-26 15:47:59,634 - Step 71 norm(X - TN_G_ATR): 15.755281448364258, norm2(E): 0.10000000149011612
2024-12-26 15:47:59,731 - Step 72 norm(X - TN_G_ATR): 15.755281448364258, norm2(E): 0.10000000894069672
2024-12-26 15:47:59,824 - Step 73 norm(X - TN_G_ATR): 15.755280494689941, norm2(E): 0.10000000149011612
2024-12-26 15:47:59,916 - Step 74 norm(X - TN_G_ATR): 15.755280494689941, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,010 - Step 75 norm(X - TN_G_ATR): 15.755280494689941, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,115 - Step 76 norm(X - TN_G_ATR): 15.755280494689941, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,213 - Step 77 norm(X - TN_G_ATR): 15.755280494689941, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,308 - Step 78 norm(X - TN_G_ATR): 15.755279541015625, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,415 - Step 79 norm(X - TN_G_ATR): 15.755279541015625, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,508 - Step 80 norm(X - TN_G_ATR): 15.755278587341309, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,602 - Step 81 norm(X - TN_G_ATR): 15.755277633666992, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,694 - Step 82 norm(X - TN_G_ATR): 15.755277633666992, norm2(E): 0.10000000894069672
2024-12-26 15:48:00,791 - Step 83 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.10000000149011612
2024-12-26 15:48:00,883 - Step 84 norm(X - TN_G_ATR): 15.75527572631836, norm2(E): 0.10000000894069672
2024-12-26 15:48:00,976 - Step 85 norm(X - TN_G_ATR): 15.75527572631836, norm2(E): 0.10000000894069672
2024-12-26 15:48:01,075 - Step 86 norm(X - TN_G_ATR): 15.75527572631836, norm2(E): 0.10000000149011612
2024-12-26 15:48:01,178 - Step 87 norm(X - TN_G_ATR): 15.755273818969727, norm2(E): 0.10000000149011612
2024-12-26 15:48:01,272 - Step 88 norm(X - TN_G_ATR): 15.755273818969727, norm2(E): 0.10000000894069672
2024-12-26 15:48:01,373 - Step 89 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000894069672
2024-12-26 15:48:01,473 - Step 90 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000149011612
2024-12-26 15:48:01,567 - Step 91 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000149011612
2024-12-26 15:48:01,660 - Step 92 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000894069672
2024-12-26 15:48:01,759 - Step 93 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000149011612
2024-12-26 15:48:01,852 - Step 94 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000149011612
2024-12-26 15:48:01,944 - Step 95 norm(X - TN_G_ATR): 15.755270957946777, norm2(E): 0.10000000149011612
2024-12-26 15:48:02,036 - Step 96 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000149011612
2024-12-26 15:48:02,128 - Step 97 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000149011612
2024-12-26 15:48:02,232 - Step 98 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.09999999403953552
2024-12-26 15:48:02,325 - Step 99 norm(X - TN_G_ATR): 15.755271911621094, norm2(E): 0.10000000149011612
2024-12-26 15:48:02,326 - Norm2 (Comparison Algorithm): 15.755271911621094
2024-12-26 15:48:02,354 - Norm2 (Our Algorithm): 15.787985801696777
2024-12-26 15:48:02,355 - Norm2 (Original TR Algorithm): 15.756647109985352
