2024-12-17 20:12:09,421 - Optimization parameters:
2024-12-17 20:12:09,421 - epsilon (Frobenius norm constraint): 1000.0
2024-12-17 20:12:09,421 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-17 20:12:09,421 - lr (Learning rate): 0.01
2024-12-17 20:12:09,421 - outer_num_steps (Number of outer optimization steps): 100
2024-12-17 20:12:09,421 - inner_num_steps (Number of inner optimization steps): 100
2024-12-17 20:12:09,421 - outer_dis_num (Display loss every outer_dis_num steps): 10
2024-12-17 20:12:09,421 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-17 20:12:48,338 - Step 13 norm(X - TN_G_ATR): 4039.1474609375, norm2(E): 1000000.0
2024-12-17 20:12:48,634 - Step 14 norm(X - TN_G_ATR): 4039.0810546875, norm2(E): 1000000.0
2024-12-17 20:12:48,918 - Step 15 norm(X - TN_G_ATR): 4039.014892578125, norm2(E): 1000000.0
2024-12-17 20:12:49,206 - Step 16 norm(X - TN_G_ATR): 4038.94921875, norm2(E): 1000000.0
2024-12-17 20:12:49,492 - Step 17 norm(X - TN_G_ATR): 4038.883544921875, norm2(E): 999999.8779296912
2024-12-17 20:12:49,778 - Step 18 norm(X - TN_G_ATR): 4038.818359375, norm2(E): 1000000.1220703162
2024-12-17 20:12:50,066 - Step 19 norm(X - TN_G_ATR): 4038.7529296875, norm2(E): 999999.8779296912
2024-12-17 20:12:50,363 - Step 20 norm(X - TN_G_ATR): 4038.68798828125, norm2(E): 1000000.0
2024-12-17 20:12:50,669 - Step 21 norm(X - TN_G_ATR): 4038.623291015625, norm2(E): 999999.8779296912
2024-12-17 20:12:50,976 - Step 22 norm(X - TN_G_ATR): 4038.558837890625, norm2(E): 1000000.0
2024-12-17 20:12:51,265 - Step 23 norm(X - TN_G_ATR): 4038.49462890625, norm2(E): 1000000.0
2024-12-17 20:12:51,575 - Step 24 norm(X - TN_G_ATR): 4038.43017578125, norm2(E): 999999.8779296912
2024-12-17 20:12:51,884 - Step 25 norm(X - TN_G_ATR): 4038.3662109375, norm2(E): 1000000.0
2024-12-17 20:12:52,064 - Step 26 norm(X - TN_G_ATR): 4038.30224609375, norm2(E): 1000000.0
2024-12-17 20:12:52,352 - Step 27 norm(X - TN_G_ATR): 4038.23876953125, norm2(E): 1000000.0
2024-12-17 20:12:52,629 - Step 28 norm(X - TN_G_ATR): 4038.17529296875, norm2(E): 1000000.0
2024-12-17 20:12:52,912 - Step 29 norm(X - TN_G_ATR): 4038.1123046875, norm2(E): 1000000.0
2024-12-17 20:12:53,211 - Step 30 norm(X - TN_G_ATR): 4038.049072265625, norm2(E): 999999.8779296912
2024-12-17 20:12:53,495 - Step 31 norm(X - TN_G_ATR): 4037.986328125, norm2(E): 1000000.0
2024-12-17 20:12:53,790 - Step 32 norm(X - TN_G_ATR): 4037.923828125, norm2(E): 999999.8779296912
2024-12-17 20:12:54,092 - Step 33 norm(X - TN_G_ATR): 4037.861083984375, norm2(E): 1000000.1220703162
2024-12-17 20:12:54,398 - Step 34 norm(X - TN_G_ATR): 4037.798828125, norm2(E): 1000000.0
2024-12-17 20:12:54,707 - Step 35 norm(X - TN_G_ATR): 4037.73681640625, norm2(E): 1000000.0
2024-12-17 20:12:55,012 - Step 36 norm(X - TN_G_ATR): 4037.6748046875, norm2(E): 1000000.1220703162
2024-12-17 20:12:55,321 - Step 37 norm(X - TN_G_ATR): 4037.613037109375, norm2(E): 1000000.0
2024-12-17 20:12:55,619 - Step 38 norm(X - TN_G_ATR): 4037.5517578125, norm2(E): 1000000.0
2024-12-17 20:12:55,913 - Step 39 norm(X - TN_G_ATR): 4037.490234375, norm2(E): 1000000.0
2024-12-17 20:12:56,213 - Step 40 norm(X - TN_G_ATR): 4037.42919921875, norm2(E): 1000000.0
2024-12-17 20:12:56,503 - Step 41 norm(X - TN_G_ATR): 4037.3681640625, norm2(E): 1000000.0
2024-12-17 20:12:56,795 - Step 42 norm(X - TN_G_ATR): 4037.307373046875, norm2(E): 1000000.0
2024-12-17 20:12:57,083 - Step 43 norm(X - TN_G_ATR): 4037.246826171875, norm2(E): 1000000.1220703162
2024-12-17 20:12:57,367 - Step 44 norm(X - TN_G_ATR): 4037.18603515625, norm2(E): 1000000.0
2024-12-17 20:12:57,660 - Step 45 norm(X - TN_G_ATR): 4037.1259765625, norm2(E): 1000000.0
2024-12-17 20:12:57,961 - Step 46 norm(X - TN_G_ATR): 4037.06591796875, norm2(E): 1000000.0
2024-12-17 20:12:58,152 - Step 47 norm(X - TN_G_ATR): 4037.006103515625, norm2(E): 999999.8779296912
2024-12-17 20:12:58,467 - Step 48 norm(X - TN_G_ATR): 4036.946533203125, norm2(E): 1000000.0
2024-12-17 20:12:58,734 - Step 49 norm(X - TN_G_ATR): 4036.886962890625, norm2(E): 999999.8779296912
2024-12-17 20:12:58,998 - Step 50 norm(X - TN_G_ATR): 4036.8271484375, norm2(E): 1000000.1220703162
2024-12-17 20:12:59,251 - Step 51 norm(X - TN_G_ATR): 4036.768310546875, norm2(E): 1000000.0
2024-12-17 20:12:59,487 - Step 52 norm(X - TN_G_ATR): 4036.709228515625, norm2(E): 1000000.0
2024-12-17 20:12:59,637 - Step 53 norm(X - TN_G_ATR): 4036.650634765625, norm2(E): 1000000.0
2024-12-17 20:12:59,878 - Step 54 norm(X - TN_G_ATR): 4036.592041015625, norm2(E): 1000000.0
2024-12-17 20:13:00,115 - Step 55 norm(X - TN_G_ATR): 4036.53369140625, norm2(E): 1000000.0
2024-12-17 20:13:00,356 - Step 56 norm(X - TN_G_ATR): 4036.475341796875, norm2(E): 1000000.0
2024-12-17 20:13:00,491 - Step 57 norm(X - TN_G_ATR): 4036.417236328125, norm2(E): 1000000.0
2024-12-17 20:13:00,726 - Step 58 norm(X - TN_G_ATR): 4036.359619140625, norm2(E): 1000000.1220703162
2024-12-17 20:13:00,968 - Step 59 norm(X - TN_G_ATR): 4036.302001953125, norm2(E): 1000000.0
2024-12-17 20:13:01,202 - Step 60 norm(X - TN_G_ATR): 4036.24462890625, norm2(E): 1000000.1220703162
2024-12-17 20:13:01,455 - Step 61 norm(X - TN_G_ATR): 4036.187255859375, norm2(E): 999999.8779296912
2024-12-17 20:13:01,737 - Step 62 norm(X - TN_G_ATR): 4036.130126953125, norm2(E): 1000000.1220703162
2024-12-17 20:13:02,009 - Step 63 norm(X - TN_G_ATR): 4036.0732421875, norm2(E): 999999.8779296912
2024-12-17 20:13:02,284 - Step 64 norm(X - TN_G_ATR): 4036.0166015625, norm2(E): 1000000.0
2024-12-17 20:13:02,498 - Step 65 norm(X - TN_G_ATR): 4035.960205078125, norm2(E): 1000000.0
2024-12-17 20:13:02,801 - Step 66 norm(X - TN_G_ATR): 4035.90380859375, norm2(E): 1000000.0
2024-12-17 20:13:03,094 - Step 67 norm(X - TN_G_ATR): 4035.84765625, norm2(E): 1000000.0
2024-12-17 20:13:03,386 - Step 68 norm(X - TN_G_ATR): 4035.79150390625, norm2(E): 999999.8779296912
2024-12-17 20:13:03,669 - Step 69 norm(X - TN_G_ATR): 4035.736083984375, norm2(E): 1000000.0
2024-12-17 20:13:03,943 - Step 70 norm(X - TN_G_ATR): 4035.6806640625, norm2(E): 1000000.0
2024-12-17 20:13:04,223 - Step 71 norm(X - TN_G_ATR): 4035.625244140625, norm2(E): 1000000.0
2024-12-17 20:13:04,498 - Step 72 norm(X - TN_G_ATR): 4035.5703125, norm2(E): 1000000.0
2024-12-17 20:13:04,686 - Step 73 norm(X - TN_G_ATR): 4035.515380859375, norm2(E): 1000000.0
2024-12-17 20:13:04,985 - Step 74 norm(X - TN_G_ATR): 4035.46044921875, norm2(E): 1000000.0
2024-12-17 20:13:05,281 - Step 75 norm(X - TN_G_ATR): 4035.40625, norm2(E): 1000000.0
2024-12-17 20:13:05,567 - Step 76 norm(X - TN_G_ATR): 4035.352294921875, norm2(E): 999999.8779296912
2024-12-17 20:13:05,850 - Step 77 norm(X - TN_G_ATR): 4035.2978515625, norm2(E): 1000000.0
2024-12-17 20:13:06,131 - Step 78 norm(X - TN_G_ATR): 4035.244140625, norm2(E): 1000000.0
2024-12-17 20:13:06,408 - Step 79 norm(X - TN_G_ATR): 4035.190673828125, norm2(E): 1000000.1220703162
2024-12-17 20:13:06,685 - Step 80 norm(X - TN_G_ATR): 4035.13720703125, norm2(E): 1000000.0
2024-12-17 20:13:06,888 - Step 81 norm(X - TN_G_ATR): 4035.083984375, norm2(E): 999999.8779296912
2024-12-17 20:13:07,189 - Step 82 norm(X - TN_G_ATR): 4035.03076171875, norm2(E): 1000000.0
2024-12-17 20:13:07,483 - Step 83 norm(X - TN_G_ATR): 4034.97802734375, norm2(E): 1000000.0
2024-12-17 20:13:07,769 - Step 84 norm(X - TN_G_ATR): 4034.925537109375, norm2(E): 1000000.0
2024-12-17 20:13:08,047 - Step 85 norm(X - TN_G_ATR): 4034.873291015625, norm2(E): 1000000.0
2024-12-17 20:13:08,329 - Step 86 norm(X - TN_G_ATR): 4034.821044921875, norm2(E): 1000000.0
2024-12-17 20:13:08,620 - Step 87 norm(X - TN_G_ATR): 4034.769287109375, norm2(E): 999999.8779296912
2024-12-17 20:13:08,917 - Step 88 norm(X - TN_G_ATR): 4034.717529296875, norm2(E): 1000000.0
2024-12-17 20:13:09,116 - Step 89 norm(X - TN_G_ATR): 4034.665771484375, norm2(E): 1000000.1220703162
2024-12-17 20:13:09,411 - Step 90 norm(X - TN_G_ATR): 4034.614501953125, norm2(E): 1000000.0
2024-12-17 20:13:09,708 - Step 91 norm(X - TN_G_ATR): 4034.563232421875, norm2(E): 1000000.0
2024-12-17 20:13:09,998 - Step 92 norm(X - TN_G_ATR): 4034.512451171875, norm2(E): 999999.8779296912
2024-12-17 20:13:10,307 - Step 93 norm(X - TN_G_ATR): 4034.4619140625, norm2(E): 1000000.0
2024-12-17 20:13:10,547 - Step 94 norm(X - TN_G_ATR): 4034.411376953125, norm2(E): 1000000.0
2024-12-17 20:13:10,819 - Step 95 norm(X - TN_G_ATR): 4034.361083984375, norm2(E): 1000000.1220703162
2024-12-17 20:13:11,045 - Step 96 norm(X - TN_G_ATR): 4034.31103515625, norm2(E): 1000000.0
2024-12-17 20:13:11,217 - Step 97 norm(X - TN_G_ATR): 4034.261474609375, norm2(E): 999999.8779296912
2024-12-17 20:13:11,380 - Step 98 norm(X - TN_G_ATR): 4034.211669921875, norm2(E): 999999.8779296912
2024-12-17 20:13:11,535 - Step 99 norm(X - TN_G_ATR): 4034.162353515625, norm2(E): 1000000.1220703162
2024-12-17 20:13:11,535 - Norm2 (Comparison Algorithm): 4034.162353515625
2024-12-17 20:13:11,628 - Norm2 (Our Algorithm): 4248.103515625
2024-12-17 20:13:11,628 - Norm2 (Original TR Algorithm): 4017.94482421875
