2024-12-26 15:41:32,617 - Proposed-ATNMF Experiment
2024-12-26 15:41:32,617 - Optimization parameters:
2024-12-26 15:41:32,617 - epsilon (Frobenius norm constraint): 0.010000000000000002
2024-12-26 15:41:32,617 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-26 15:41:32,617 - lr (Learning rate): 0.01
2024-12-26 15:41:32,617 - outer_num_steps (Number of outer optimization steps): 100
2024-12-26 15:41:32,617 - inner_num_steps (Number of inner optimization steps): 100
2024-12-26 15:41:32,617 - outer_dis_num (Display loss every outer_dis_num steps): 10
2024-12-26 15:41:32,617 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-26 15:41:44,988 - Step 53 norm(X - TN_G_Ours): 48.90186931258993, norm2(E): 0.010000000298023226
2024-12-26 15:41:45,176 - Step 54 norm(X - TN_G_Ours): 48.90183686158936, norm2(E): 0.010000001788139423
2024-12-26 15:41:45,356 - Step 55 norm(X - TN_G_Ours): 48.90181689173215, norm2(E): 0.010000000298023226
2024-12-26 15:41:45,544 - Step 56 norm(X - TN_G_Ours): 48.90181689173215, norm2(E): 0.010000000298023226
2024-12-26 15:41:45,725 - Step 57 norm(X - TN_G_Ours): 48.90179442563304, norm2(E): 0.010000000298023226
2024-12-26 15:41:45,913 - Step 58 norm(X - TN_G_Ours): 48.90181689173215, norm2(E): 0.010000000298023226
2024-12-26 15:41:46,094 - Step 59 norm(X - TN_G_Ours): 48.90174450093141, norm2(E): 0.010000000298023226
2024-12-26 15:41:46,281 - Step 60 norm(X - TN_G_Ours): 48.90175947834725, norm2(E): 0.010000000298023226
2024-12-26 15:41:46,468 - Step 61 norm(X - TN_G_Ours): 48.9017469971677, norm2(E): 0.010000000298023226
2024-12-26 15:41:46,654 - Step 62 norm(X - TN_G_Ours): 48.901699568656355, norm2(E): 0.010000001788139423
2024-12-26 15:41:46,835 - Step 63 norm(X - TN_G_Ours): 48.901769463288595, norm2(E): 0.010000000298023226
2024-12-26 15:41:47,021 - Step 64 norm(X - TN_G_Ours): 48.90169707241764, norm2(E): 0.010000000298023226
2024-12-26 15:41:47,210 - Step 65 norm(X - TN_G_Ours): 48.901674606263484, norm2(E): 0.00999999880790714
2024-12-26 15:41:47,391 - Step 66 norm(X - TN_G_Ours): 48.90165463634002, norm2(E): 0.010000000298023226
2024-12-26 15:41:47,577 - Step 67 norm(X - TN_G_Ours): 48.901632170166366, norm2(E): 0.010000000298023226
2024-12-26 15:41:47,759 - Step 68 norm(X - TN_G_Ours): 48.901639658892066, norm2(E): 0.010000003278255731
2024-12-26 15:41:47,946 - Step 69 norm(X - TN_G_Ours): 48.90163466640839, norm2(E): 0.010000000298023226
2024-12-26 15:41:48,133 - Step 70 norm(X - TN_G_Ours): 48.901612200225564, norm2(E): 0.010000001788139423
2024-12-26 15:41:48,318 - Step 71 norm(X - TN_G_Ours): 48.90165463634002, norm2(E): 0.009999997317791165
2024-12-26 15:41:48,505 - Step 72 norm(X - TN_G_Ours): 48.901617192711534, norm2(E): 0.010000000298023226
2024-12-26 15:41:48,691 - Step 73 norm(X - TN_G_Ours): 48.90153731287494, norm2(E): 0.010000000298023226
2024-12-26 15:41:48,871 - Step 74 norm(X - TN_G_Ours): 48.90158474154365, norm2(E): 0.010000000298023226
2024-12-26 15:41:49,055 - Step 75 norm(X - TN_G_Ours): 48.90156477158349, norm2(E): 0.010000000298023226
2024-12-26 15:41:49,244 - Step 76 norm(X - TN_G_Ours): 48.90147989916179, norm2(E): 0.00999999880790714
2024-12-26 15:41:49,429 - Step 77 norm(X - TN_G_Ours): 48.90145992915881, norm2(E): 0.010000000298023226
2024-12-26 15:41:49,613 - Step 78 norm(X - TN_G_Ours): 48.90146741791089, norm2(E): 0.010000001788139423
2024-12-26 15:41:49,799 - Step 79 norm(X - TN_G_Ours): 48.901532320380824, norm2(E): 0.010000000298023226
2024-12-26 15:41:49,980 - Step 80 norm(X - TN_G_Ours): 48.90149986915662, norm2(E): 0.010000001788139423
2024-12-26 15:41:50,172 - Step 81 norm(X - TN_G_Ours): 48.90148489166126, norm2(E): 0.010000000298023226
2024-12-26 15:41:50,362 - Step 82 norm(X - TN_G_Ours): 48.901414996622286, norm2(E): 0.010000000298023226
2024-12-26 15:41:50,544 - Step 83 norm(X - TN_G_Ours): 48.901414996622286, norm2(E): 0.010000001788139423
2024-12-26 15:41:50,729 - Step 84 norm(X - TN_G_Ours): 48.90140501160856, norm2(E): 0.010000000298023226
2024-12-26 15:41:50,921 - Step 85 norm(X - TN_G_Ours): 48.90143746289571, norm2(E): 0.010000000298023226
2024-12-26 15:41:51,110 - Step 86 norm(X - TN_G_Ours): 48.901385041575, norm2(E): 0.010000000298023226
2024-12-26 15:41:51,291 - Step 87 norm(X - TN_G_Ours): 48.90142747788657, norm2(E): 0.010000000298023226
2024-12-26 15:41:51,473 - Step 88 norm(X - TN_G_Ours): 48.901385041575, norm2(E): 0.010000003278255731
2024-12-26 15:41:51,661 - Step 89 norm(X - TN_G_Ours): 48.90137006404447, norm2(E): 0.010000000298023226
2024-12-26 15:41:51,848 - Step 90 norm(X - TN_G_Ours): 48.90137755281031, norm2(E): 0.010000001788139423
2024-12-26 15:41:52,032 - Step 91 norm(X - TN_G_Ours): 48.90136257527749, norm2(E): 0.010000001788139423
2024-12-26 15:41:52,222 - Step 92 norm(X - TN_G_Ours): 48.90136507153328, norm2(E): 0.010000001788139423
2024-12-26 15:41:52,403 - Step 93 norm(X - TN_G_Ours): 48.90136257527749, norm2(E): 0.010000000298023226
2024-12-26 15:41:52,588 - Step 94 norm(X - TN_G_Ours): 48.90130765761791, norm2(E): 0.00999999880790714
2024-12-26 15:41:52,776 - Step 95 norm(X - TN_G_Ours): 48.90129517632304, norm2(E): 0.010000000298023226
2024-12-26 15:41:52,970 - Step 96 norm(X - TN_G_Ours): 48.90130765761791, norm2(E): 0.010000000298023226
2024-12-26 15:41:53,157 - Step 97 norm(X - TN_G_Ours): 48.90131764265151, norm2(E): 0.010000000298023226
2024-12-26 15:41:53,340 - Step 98 norm(X - TN_G_Ours): 48.90126272494147, norm2(E): 0.010000000298023226
2024-12-26 15:41:53,522 - Step 99 norm(X - TN_G_Ours): 48.90126272494147, norm2(E): 0.010000000298023226
2024-12-26 15:41:53,635 - Step 0 norm(X - TN_G_ATR): 15.756866455078125, norm2(E): 0.010000000298023226
2024-12-26 15:41:53,745 - Step 1 norm(X - TN_G_ATR): 15.755365371704102, norm2(E): 0.010000000298023226
2024-12-26 15:41:53,862 - Step 2 norm(X - TN_G_ATR): 15.755329132080078, norm2(E): 0.00999999880790714
2024-12-26 15:41:53,970 - Step 3 norm(X - TN_G_ATR): 15.755315780639648, norm2(E): 0.010000001788139423
2024-12-26 15:41:54,077 - Step 4 norm(X - TN_G_ATR): 15.755305290222168, norm2(E): 0.010000000298023226
2024-12-26 15:41:54,185 - Step 5 norm(X - TN_G_ATR): 15.75529956817627, norm2(E): 0.010000000298023226
2024-12-26 15:41:54,288 - Step 6 norm(X - TN_G_ATR): 15.755291938781738, norm2(E): 0.010000000298023226
2024-12-26 15:41:54,392 - Step 7 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000000298023226
2024-12-26 15:41:54,501 - Step 8 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:41:54,610 - Step 9 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:54,724 - Step 10 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000001788139423
2024-12-26 15:41:54,828 - Step 11 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:54,937 - Step 12 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000003278255731
2024-12-26 15:41:55,040 - Step 13 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.00999999880790714
2024-12-26 15:41:55,144 - Step 14 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000001788139423
2024-12-26 15:41:55,259 - Step 15 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:55,373 - Step 16 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000001788139423
2024-12-26 15:41:55,481 - Step 17 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:41:55,584 - Step 18 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.010000000298023226
2024-12-26 15:41:55,704 - Step 19 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.00999999880790714
2024-12-26 15:41:55,819 - Step 20 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000001788139423
2024-12-26 15:41:55,927 - Step 21 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.00999999880790714
2024-12-26 15:41:56,034 - Step 22 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.00999999880790714
2024-12-26 15:41:56,137 - Step 23 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000000298023226
2024-12-26 15:41:56,252 - Step 24 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.010000000298023226
2024-12-26 15:41:56,356 - Step 25 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000003278255731
2024-12-26 15:41:56,465 - Step 26 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:41:56,568 - Step 27 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:41:56,671 - Step 28 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000001788139423
2024-12-26 15:41:56,774 - Step 29 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:56,876 - Step 30 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000001788139423
2024-12-26 15:41:56,980 - Step 31 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:57,082 - Step 32 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.00999999880790714
2024-12-26 15:41:57,185 - Step 33 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:57,296 - Step 34 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:57,404 - Step 35 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:41:57,514 - Step 36 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000001788139423
2024-12-26 15:41:57,616 - Step 37 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.010000003278255731
2024-12-26 15:41:57,719 - Step 38 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.00999999880790714
2024-12-26 15:41:57,821 - Step 39 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000000298023226
2024-12-26 15:41:57,924 - Step 40 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000000298023226
2024-12-26 15:41:58,027 - Step 41 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000001788139423
2024-12-26 15:41:58,130 - Step 42 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000000298023226
2024-12-26 15:41:58,238 - Step 43 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000001788139423
2024-12-26 15:41:58,341 - Step 44 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000001788139423
2024-12-26 15:41:58,444 - Step 45 norm(X - TN_G_ATR): 15.755289077758789, norm2(E): 0.010000001788139423
2024-12-26 15:41:58,546 - Step 46 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000001788139423
2024-12-26 15:41:58,653 - Step 47 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000000298023226
2024-12-26 15:41:58,756 - Step 48 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000001788139423
2024-12-26 15:41:58,859 - Step 49 norm(X - TN_G_ATR): 15.755288124084473, norm2(E): 0.010000001788139423
2024-12-26 15:41:58,963 - Step 50 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000001788139423
2024-12-26 15:41:59,071 - Step 51 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000003278255731
2024-12-26 15:41:59,174 - Step 52 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000000298023226
2024-12-26 15:41:59,277 - Step 53 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000000298023226
2024-12-26 15:41:59,379 - Step 54 norm(X - TN_G_ATR): 15.755287170410156, norm2(E): 0.010000000298023226
2024-12-26 15:41:59,486 - Step 55 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.010000000298023226
2024-12-26 15:41:59,589 - Step 56 norm(X - TN_G_ATR): 15.75528621673584, norm2(E): 0.010000000298023226
2024-12-26 15:41:59,692 - Step 57 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:41:59,795 - Step 58 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000001788139423
2024-12-26 15:41:59,898 - Step 59 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.009999997317791165
2024-12-26 15:42:00,000 - Step 60 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:00,115 - Step 61 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000001788139423
2024-12-26 15:42:00,228 - Step 62 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:00,334 - Step 63 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:00,437 - Step 64 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:00,540 - Step 65 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:00,651 - Step 66 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000001788139423
2024-12-26 15:42:00,754 - Step 67 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:00,858 - Step 68 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000001788139423
2024-12-26 15:42:00,966 - Step 69 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,074 - Step 70 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,177 - Step 71 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,279 - Step 72 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.00999999880790714
2024-12-26 15:42:01,382 - Step 73 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.009999997317791165
2024-12-26 15:42:01,484 - Step 74 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,587 - Step 75 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,690 - Step 76 norm(X - TN_G_ATR): 15.755285263061523, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,793 - Step 77 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,896 - Step 78 norm(X - TN_G_ATR): 15.755284309387207, norm2(E): 0.010000000298023226
2024-12-26 15:42:01,999 - Step 79 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,102 - Step 80 norm(X - TN_G_ATR): 15.75528335571289, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,207 - Step 81 norm(X - TN_G_ATR): 15.755282402038574, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,319 - Step 82 norm(X - TN_G_ATR): 15.755282402038574, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,421 - Step 83 norm(X - TN_G_ATR): 15.755281448364258, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,524 - Step 84 norm(X - TN_G_ATR): 15.755280494689941, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,627 - Step 85 norm(X - TN_G_ATR): 15.755280494689941, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,729 - Step 86 norm(X - TN_G_ATR): 15.755279541015625, norm2(E): 0.010000001788139423
2024-12-26 15:42:02,832 - Step 87 norm(X - TN_G_ATR): 15.755278587341309, norm2(E): 0.010000000298023226
2024-12-26 15:42:02,939 - Step 88 norm(X - TN_G_ATR): 15.755278587341309, norm2(E): 0.010000000298023226
2024-12-26 15:42:03,041 - Step 89 norm(X - TN_G_ATR): 15.755278587341309, norm2(E): 0.010000001788139423
2024-12-26 15:42:03,145 - Step 90 norm(X - TN_G_ATR): 15.755277633666992, norm2(E): 0.010000001788139423
2024-12-26 15:42:03,253 - Step 91 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.010000000298023226
2024-12-26 15:42:03,355 - Step 92 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.010000001788139423
2024-12-26 15:42:03,460 - Step 93 norm(X - TN_G_ATR): 15.755277633666992, norm2(E): 0.010000000298023226
2024-12-26 15:42:03,568 - Step 94 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.010000000298023226
2024-12-26 15:42:03,670 - Step 95 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.00999999880790714
2024-12-26 15:42:03,773 - Step 96 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.010000001788139423
2024-12-26 15:42:03,876 - Step 97 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.010000001788139423
2024-12-26 15:42:03,979 - Step 98 norm(X - TN_G_ATR): 15.755276679992676, norm2(E): 0.00999999880790714
2024-12-26 15:42:04,081 - Step 99 norm(X - TN_G_ATR): 15.75527572631836, norm2(E): 0.010000000298023226
2024-12-26 15:42:04,081 - Norm2 (Comparison Algorithm): 15.75527572631836
2024-12-26 15:42:04,119 - Norm2 (Our Algorithm): 15.788009643554688
2024-12-26 15:42:04,119 - Norm2 (Original TR Algorithm): 15.756647109985352
