2024-12-26 16:22:26,171 - Proposed-ATNMF Experiment
2024-12-26 16:22:26,171 - Optimization parameters:
2024-12-26 16:22:26,171 - epsilon (Frobenius norm constraint): 0.010000000000000002
2024-12-26 16:22:26,171 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-26 16:22:26,171 - lr (Learning rate): 0.001
2024-12-26 16:22:26,171 - outer_num_steps (Number of outer optimization steps): 300
2024-12-26 16:22:26,171 - inner_num_steps (Number of inner optimization steps): 100
2024-12-26 16:22:26,171 - outer_dis_num (Display loss every outer_dis_num steps): 10
2024-12-26 16:22:26,171 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-26 16:22:36,950 - Step 44 norm(X - TN_G_Ours): 48.90196416923737, norm2(E): 0.10000000149011612
2024-12-26 16:22:37,135 - Step 45 norm(X - TN_G_Ours): 48.90185433520773, norm2(E): 0.10000000149011612
2024-12-26 16:22:37,315 - Step 46 norm(X - TN_G_Ours): 48.90188428996755, norm2(E): 0.10000000894069672
2024-12-26 16:22:37,500 - Step 47 norm(X - TN_G_Ours): 48.90189926734058, norm2(E): 0.10000000894069672
2024-12-26 16:22:37,683 - Step 48 norm(X - TN_G_Ours): 48.9018618238994, norm2(E): 0.10000000149011612
2024-12-26 16:22:37,859 - Step 49 norm(X - TN_G_Ours): 48.901791929399174, norm2(E): 0.10000000149011612
2024-12-26 16:22:38,038 - Step 50 norm(X - TN_G_Ours): 48.901761974582776, norm2(E): 0.10000000149011612
2024-12-26 16:22:38,216 - Step 51 norm(X - TN_G_Ours): 48.90183436535766, norm2(E): 0.10000000149011612
2024-12-26 16:22:38,394 - Step 52 norm(X - TN_G_Ours): 48.90181689173215, norm2(E): 0.10000000149011612
2024-12-26 16:22:38,573 - Step 53 norm(X - TN_G_Ours): 48.90185433520773, norm2(E): 0.10000000894069672
2024-12-26 16:22:38,757 - Step 54 norm(X - TN_G_Ours): 48.90183436535766, norm2(E): 0.09999998658895493
2024-12-26 16:22:38,935 - Step 55 norm(X - TN_G_Ours): 48.90179442563304, norm2(E): 0.10000000149011612
2024-12-26 16:22:39,114 - Step 56 norm(X - TN_G_Ours): 48.90181439549943, norm2(E): 0.10000000894069672
2024-12-26 16:22:39,292 - Step 57 norm(X - TN_G_Ours): 48.90174450093141, norm2(E): 0.10000000149011612
2024-12-26 16:22:39,470 - Step 58 norm(X - TN_G_Ours): 48.901779448227906, norm2(E): 0.10000000894069672
2024-12-26 16:22:39,648 - Step 59 norm(X - TN_G_Ours): 48.901769463288595, norm2(E): 0.10000000149011612
2024-12-26 16:22:39,827 - Step 60 norm(X - TN_G_Ours): 48.90167710250334, norm2(E): 0.10000000149011612
2024-12-26 16:22:40,003 - Step 61 norm(X - TN_G_Ours): 48.901674606263484, norm2(E): 0.10000000894069672
2024-12-26 16:22:40,182 - Step 62 norm(X - TN_G_Ours): 48.901647147616615, norm2(E): 0.10000000894069672
2024-12-26 16:22:40,363 - Step 63 norm(X - TN_G_Ours): 48.90165962882165, norm2(E): 0.10000000149011612
2024-12-26 16:22:40,542 - Step 64 norm(X - TN_G_Ours): 48.90158973403242, norm2(E): 0.10000000149011612
2024-12-26 16:22:40,726 - Step 65 norm(X - TN_G_Ours): 48.901632170166366, norm2(E): 0.10000000894069672
2024-12-26 16:22:40,903 - Step 66 norm(X - TN_G_Ours): 48.901617192711534, norm2(E): 0.09999998658895493
2024-12-26 16:22:41,087 - Step 67 norm(X - TN_G_Ours): 48.90161968895432, norm2(E): 0.10000000149011612
2024-12-26 16:22:41,265 - Step 68 norm(X - TN_G_Ours): 48.90150985415097, norm2(E): 0.10000000149011612
2024-12-26 16:22:41,443 - Step 69 norm(X - TN_G_Ours): 48.90154230536855, norm2(E): 0.10000000149011612
2024-12-26 16:22:41,623 - Step 70 norm(X - TN_G_Ours): 48.90152233539105, norm2(E): 0.10000000894069672
2024-12-26 16:22:41,800 - Step 71 norm(X - TN_G_Ours): 48.90150735790258, norm2(E): 0.10000000149011612
2024-12-26 16:22:41,979 - Step 72 norm(X - TN_G_Ours): 48.901477402911866, norm2(E): 0.10000000149011612
2024-12-26 16:22:42,158 - Step 73 norm(X - TN_G_Ours): 48.90142747788657, norm2(E): 0.10000000149011612
2024-12-26 16:22:42,343 - Step 74 norm(X - TN_G_Ours): 48.9013950265928, norm2(E): 0.10000000149011612
2024-12-26 16:22:42,519 - Step 75 norm(X - TN_G_Ours): 48.9013950265928, norm2(E): 0.09999998658895493
2024-12-26 16:22:42,697 - Step 76 norm(X - TN_G_Ours): 48.90140750786218, norm2(E): 0.10000001639127731
2024-12-26 16:22:42,875 - Step 77 norm(X - TN_G_Ours): 48.90136756778894, norm2(E): 0.10000000149011612
2024-12-26 16:22:43,055 - Step 78 norm(X - TN_G_Ours): 48.901419989128385, norm2(E): 0.10000000149011612
2024-12-26 16:22:43,232 - Step 79 norm(X - TN_G_Ours): 48.901302665100346, norm2(E): 0.10000000149011612
2024-12-26 16:22:43,402 - Step 80 norm(X - TN_G_Ours): 48.901342605226596, norm2(E): 0.10000000894069672
2024-12-26 16:22:43,548 - Step 81 norm(X - TN_G_Ours): 48.901232769800906, norm2(E): 0.10000000149011612
2024-12-26 16:22:43,694 - Step 82 norm(X - TN_G_Ours): 48.90133262019809, norm2(E): 0.10000000894069672
2024-12-26 16:22:43,841 - Step 83 norm(X - TN_G_Ours): 48.90126022868046, norm2(E): 0.10000000894069672
2024-12-26 16:22:43,985 - Step 84 norm(X - TN_G_Ours): 48.901342605226596, norm2(E): 0.09999999403953552
2024-12-26 16:22:44,130 - Step 85 norm(X - TN_G_Ours): 48.90136257527749, norm2(E): 0.10000000149011612
2024-12-26 16:22:44,280 - Step 86 norm(X - TN_G_Ours): 48.90126022868046, norm2(E): 0.10000000149011612
2024-12-26 16:22:44,439 - Step 87 norm(X - TN_G_Ours): 48.90120531090594, norm2(E): 0.10000000149011612
2024-12-26 16:22:44,583 - Step 88 norm(X - TN_G_Ours): 48.90119282958494, norm2(E): 0.10000000149011612
2024-12-26 16:22:44,734 - Step 89 norm(X - TN_G_Ours): 48.90121279969701, norm2(E): 0.10000000894069672
2024-12-26 16:22:44,878 - Step 90 norm(X - TN_G_Ours): 48.901267717463114, norm2(E): 0.10000001639127731
2024-12-26 16:22:45,022 - Step 91 norm(X - TN_G_Ours): 48.90114540053612, norm2(E): 0.10000000894069672
2024-12-26 16:22:45,168 - Step 92 norm(X - TN_G_Ours): 48.901162874401564, norm2(E): 0.10000000149011612
2024-12-26 16:22:45,320 - Step 93 norm(X - TN_G_Ours): 48.90118534079082, norm2(E): 0.10000000894069672
2024-12-26 16:22:45,468 - Step 94 norm(X - TN_G_Ours): 48.901162874401564, norm2(E): 0.10000000149011612
2024-12-26 16:22:45,614 - Step 95 norm(X - TN_G_Ours): 48.90115288933636, norm2(E): 0.09999999403953552
2024-12-26 16:22:45,759 - Step 96 norm(X - TN_G_Ours): 48.90105553484378, norm2(E): 0.10000000894069672
2024-12-26 16:22:45,904 - Step 97 norm(X - TN_G_Ours): 48.90113291919984, norm2(E): 0.10000000149011612
2024-12-26 16:22:46,049 - Step 98 norm(X - TN_G_Ours): 48.90110795651771, norm2(E): 0.10000000149011612
2024-12-26 16:22:46,187 - Step 99 norm(X - TN_G_Ours): 48.90108798636284, norm2(E): 0.10000000149011612
2024-12-26 16:22:46,332 - Step 100 norm(X - TN_G_Ours): 48.90105553484378, norm2(E): 0.10000000894069672
2024-12-26 16:22:46,478 - Step 101 norm(X - TN_G_Ours): 48.901097971441295, norm2(E): 0.10000000149011612
2024-12-26 16:22:46,623 - Step 102 norm(X - TN_G_Ours): 48.90115788186922, norm2(E): 0.10000000149011612
2024-12-26 16:22:46,773 - Step 103 norm(X - TN_G_Ours): 48.90111794159209, norm2(E): 0.10000000149011612
2024-12-26 16:22:46,919 - Step 104 norm(X - TN_G_Ours): 48.9011304229322, norm2(E): 0.10000000149011612
2024-12-26 16:22:47,072 - Step 105 norm(X - TN_G_Ours): 48.901053038572186, norm2(E): 0.10000000149011612
2024-12-26 16:22:47,218 - Step 106 norm(X - TN_G_Ours): 48.90105553484378, norm2(E): 0.10000000149011612
2024-12-26 16:22:47,363 - Step 107 norm(X - TN_G_Ours): 48.90094819505037, norm2(E): 0.10000000894069672
2024-12-26 16:22:47,508 - Step 108 norm(X - TN_G_Ours): 48.901065519928856, norm2(E): 0.10000000149011612
2024-12-26 16:22:47,661 - Step 109 norm(X - TN_G_Ours): 48.90100560938778, norm2(E): 0.10000000149011612
2024-12-26 16:22:47,807 - Step 110 norm(X - TN_G_Ours): 48.90112043786037, norm2(E): 0.10000000894069672
2024-12-26 16:22:47,951 - Step 111 norm(X - TN_G_Ours): 48.90110795651771, norm2(E): 0.10000000149011612
2024-12-26 16:22:48,097 - Step 112 norm(X - TN_G_Ours): 48.901053038572186, norm2(E): 0.10000000894069672
2024-12-26 16:22:48,243 - Step 113 norm(X - TN_G_Ours): 48.90100560938778, norm2(E): 0.10000000894069672
2024-12-26 16:22:48,386 - Step 114 norm(X - TN_G_Ours): 48.90099312801581, norm2(E): 0.10000000149011612
2024-12-26 16:22:48,530 - Step 115 norm(X - TN_G_Ours): 48.90104554975665, norm2(E): 0.10000000894069672
2024-12-26 16:22:48,682 - Step 116 norm(X - TN_G_Ours): 48.900960676433805, norm2(E): 0.09999998658895493
2024-12-26 16:22:48,827 - Step 117 norm(X - TN_G_Ours): 48.901030572122146, norm2(E): 0.10000000149011612
2024-12-26 16:22:48,972 - Step 118 norm(X - TN_G_Ours): 48.90096317271011, norm2(E): 0.10000000149011612
2024-12-26 16:22:49,124 - Step 119 norm(X - TN_G_Ours): 48.90098064664067, norm2(E): 0.10000000149011612
2024-12-26 16:22:49,273 - Step 120 norm(X - TN_G_Ours): 48.90109547517187, norm2(E): 0.10000000149011612
2024-12-26 16:22:49,424 - Step 121 norm(X - TN_G_Ours): 48.901000616839376, norm2(E): 0.10000000149011612
2024-12-26 16:22:49,569 - Step 122 norm(X - TN_G_Ours): 48.90105054230047, norm2(E): 0.10000000149011612
2024-12-26 16:22:49,713 - Step 123 norm(X - TN_G_Ours): 48.90096566898628, norm2(E): 0.09999999403953552
2024-12-26 16:22:49,859 - Step 124 norm(X - TN_G_Ours): 48.90094070621878, norm2(E): 0.10000000149011612
2024-12-26 16:22:50,004 - Step 125 norm(X - TN_G_Ours): 48.90099063174104, norm2(E): 0.09999999403953552
2024-12-26 16:22:50,148 - Step 126 norm(X - TN_G_Ours): 48.90103306839488, norm2(E): 0.10000000149011612
2024-12-26 16:22:50,295 - Step 127 norm(X - TN_G_Ours): 48.90095069132731, norm2(E): 0.10000000149011612
2024-12-26 16:22:50,442 - Step 128 norm(X - TN_G_Ours): 48.90095818015737, norm2(E): 0.10000000149011612
2024-12-26 16:22:50,586 - Step 129 norm(X - TN_G_Ours): 48.901010601935674, norm2(E): 0.10000001639127731
2024-12-26 16:22:50,734 - Step 130 norm(X - TN_G_Ours): 48.900978150365255, norm2(E): 0.10000000894069672
2024-12-26 16:22:50,879 - Step 131 norm(X - TN_G_Ours): 48.900953187604124, norm2(E): 0.10000000894069672
2024-12-26 16:22:51,024 - Step 132 norm(X - TN_G_Ours): 48.90099063174104, norm2(E): 0.10000000149011612
2024-12-26 16:22:51,169 - Step 133 norm(X - TN_G_Ours): 48.900985639191106, norm2(E): 0.10000000149011612
2024-12-26 16:22:51,314 - Step 134 norm(X - TN_G_Ours): 48.90095818015737, norm2(E): 0.10000000894069672
2024-12-26 16:22:51,460 - Step 135 norm(X - TN_G_Ours): 48.90095818015737, norm2(E): 0.09999999403953552
2024-12-26 16:22:51,605 - Step 136 norm(X - TN_G_Ours): 48.90097315781405, norm2(E): 0.10000000894069672
2024-12-26 16:22:51,751 - Step 137 norm(X - TN_G_Ours): 48.90101809075656, norm2(E): 0.09999999403953552
2024-12-26 16:22:51,895 - Step 138 norm(X - TN_G_Ours): 48.90100311311364, norm2(E): 0.10000000894069672
2024-12-26 16:22:52,041 - Step 139 norm(X - TN_G_Ours): 48.90094819505037, norm2(E): 0.10000000149011612
2024-12-26 16:22:52,186 - Step 140 norm(X - TN_G_Ours): 48.90094070621878, norm2(E): 0.10000000149011612
2024-12-26 16:22:52,332 - Step 141 norm(X - TN_G_Ours): 48.900960676433805, norm2(E): 0.09999999403953552
2024-12-26 16:22:52,477 - Step 142 norm(X - TN_G_Ours): 48.900968165262334, norm2(E): 0.10000000894069672
2024-12-26 16:22:52,622 - Step 143 norm(X - TN_G_Ours): 48.901010601935674, norm2(E): 0.10000000149011612
2024-12-26 16:22:52,781 - Step 144 norm(X - TN_G_Ours): 48.900988135466136, norm2(E): 0.10000000149011612
2024-12-26 16:22:52,927 - Step 145 norm(X - TN_G_Ours): 48.90096317271011, norm2(E): 0.09999998658895493
2024-12-26 16:22:53,078 - Step 146 norm(X - TN_G_Ours): 48.900913247159814, norm2(E): 0.10000000149011612
2024-12-26 16:22:53,224 - Step 147 norm(X - TN_G_Ours): 48.90100560938778, norm2(E): 0.10000000894069672
2024-12-26 16:22:53,370 - Step 148 norm(X - TN_G_Ours): 48.90088329180517, norm2(E): 0.10000000149011612
2024-12-26 16:22:53,515 - Step 149 norm(X - TN_G_Ours): 48.90096317271011, norm2(E): 0.09999998658895493
2024-12-26 16:22:53,663 - Step 150 norm(X - TN_G_Ours): 48.90093321738605, norm2(E): 0.10000000894069672
2024-12-26 16:22:53,811 - Step 151 norm(X - TN_G_Ours): 48.90097315781405, norm2(E): 0.10000000894069672
2024-12-26 16:22:53,955 - Step 152 norm(X - TN_G_Ours): 48.900960676433805, norm2(E): 0.10000000149011612
2024-12-26 16:22:54,103 - Step 153 norm(X - TN_G_Ours): 48.90100560938778, norm2(E): 0.10000000149011612
2024-12-26 16:22:54,248 - Step 154 norm(X - TN_G_Ours): 48.901015594483056, norm2(E): 0.10000000149011612
2024-12-26 16:22:54,397 - Step 155 norm(X - TN_G_Ours): 48.900953187604124, norm2(E): 0.10000000149011612
2024-12-26 16:22:54,551 - Step 156 norm(X - TN_G_Ours): 48.90102308330317, norm2(E): 0.10000000149011612
2024-12-26 16:22:54,698 - Step 157 norm(X - TN_G_Ours): 48.90102557957629, norm2(E): 0.10000000149011612
2024-12-26 16:22:54,843 - Step 158 norm(X - TN_G_Ours): 48.90094819505037, norm2(E): 0.10000000149011612
2024-12-26 16:22:54,989 - Step 159 norm(X - TN_G_Ours): 48.90103306839488, norm2(E): 0.10000000149011612
2024-12-26 16:22:55,143 - Step 160 norm(X - TN_G_Ours): 48.90097565408971, norm2(E): 0.09999999403953552
2024-12-26 16:22:55,290 - Step 161 norm(X - TN_G_Ours): 48.900953187604124, norm2(E): 0.10000000149011612
2024-12-26 16:22:55,440 - Step 162 norm(X - TN_G_Ours): 48.900873306682875, norm2(E): 0.09999999403953552
2024-12-26 16:22:55,583 - Step 163 norm(X - TN_G_Ours): 48.90100560938778, norm2(E): 0.10000000149011612
2024-12-26 16:22:55,729 - Step 164 norm(X - TN_G_Ours): 48.9010755050119, norm2(E): 0.10000000894069672
2024-12-26 16:22:55,872 - Step 165 norm(X - TN_G_Ours): 48.90097565408971, norm2(E): 0.10000000894069672
2024-12-26 16:22:56,018 - Step 166 norm(X - TN_G_Ours): 48.90102058702993, norm2(E): 0.10000000149011612
2024-12-26 16:22:56,163 - Step 167 norm(X - TN_G_Ours): 48.90100810566179, norm2(E): 0.10000000149011612
2024-12-26 16:22:56,313 - Step 168 norm(X - TN_G_Ours): 48.901038060939975, norm2(E): 0.10000000149011612
2024-12-26 16:22:56,456 - Step 169 norm(X - TN_G_Ours): 48.90108299382285, norm2(E): 0.09999999403953552
2024-12-26 16:22:56,602 - Step 170 norm(X - TN_G_Ours): 48.901053038572186, norm2(E): 0.10000000149011612
2024-12-26 16:22:56,756 - Step 171 norm(X - TN_G_Ours): 48.90102807584928, norm2(E): 0.10000000894069672
2024-12-26 16:22:56,901 - Step 172 norm(X - TN_G_Ours): 48.901035564667495, norm2(E): 0.10000001639127731
2024-12-26 16:22:57,047 - Step 173 norm(X - TN_G_Ours): 48.90110296397976, norm2(E): 0.10000000149011612
2024-12-26 16:22:57,194 - Step 174 norm(X - TN_G_Ours): 48.90105054230047, norm2(E): 0.10000000894069672
2024-12-26 16:22:57,345 - Step 175 norm(X - TN_G_Ours): 48.90106801619981, norm2(E): 0.10000000894069672
2024-12-26 16:22:57,490 - Step 176 norm(X - TN_G_Ours): 48.901058031115234, norm2(E): 0.10000000894069672
2024-12-26 16:22:57,635 - Step 177 norm(X - TN_G_Ours): 48.90109297890232, norm2(E): 0.10000000894069672
2024-12-26 16:22:57,789 - Step 178 norm(X - TN_G_Ours): 48.901080497552655, norm2(E): 0.10000000894069672
2024-12-26 16:22:57,933 - Step 179 norm(X - TN_G_Ours): 48.90112792666443, norm2(E): 0.10000000149011612
2024-12-26 16:22:58,078 - Step 180 norm(X - TN_G_Ours): 48.90109547517187, norm2(E): 0.10000000149011612
2024-12-26 16:22:58,222 - Step 181 norm(X - TN_G_Ours): 48.90115288933636, norm2(E): 0.10000000894069672
2024-12-26 16:22:58,367 - Step 182 norm(X - TN_G_Ours): 48.9011753557302, norm2(E): 0.10000000149011612
2024-12-26 16:22:58,511 - Step 183 norm(X - TN_G_Ours): 48.901122934128516, norm2(E): 0.10000000894069672
2024-12-26 16:22:58,656 - Step 184 norm(X - TN_G_Ours): 48.90114540053612, norm2(E): 0.10000000149011612
2024-12-26 16:22:58,811 - Step 185 norm(X - TN_G_Ours): 48.9011054602488, norm2(E): 0.10000000149011612
2024-12-26 16:22:58,956 - Step 186 norm(X - TN_G_Ours): 48.90113541546735, norm2(E): 0.09999998658895493
2024-12-26 16:22:59,111 - Step 187 norm(X - TN_G_Ours): 48.90115288933636, norm2(E): 0.10000000149011612
2024-12-26 16:22:59,259 - Step 188 norm(X - TN_G_Ours): 48.901207807169754, norm2(E): 0.10000000149011612
2024-12-26 16:22:59,406 - Step 189 norm(X - TN_G_Ours): 48.901167866933406, norm2(E): 0.10000000149011612
2024-12-26 16:22:59,553 - Step 190 norm(X - TN_G_Ours): 48.90122777727569, norm2(E): 0.10000000149011612
2024-12-26 16:22:59,697 - Step 191 norm(X - TN_G_Ours): 48.90118783705566, norm2(E): 0.10000000149011612
2024-12-26 16:22:59,843 - Step 192 norm(X - TN_G_Ours): 48.90114040800199, norm2(E): 0.10000000149011612
2024-12-26 16:22:59,987 - Step 193 norm(X - TN_G_Ours): 48.90122777727569, norm2(E): 0.10000000894069672
2024-12-26 16:23:00,144 - Step 194 norm(X - TN_G_Ours): 48.90117036319913, norm2(E): 0.10000000149011612
2024-12-26 16:23:00,292 - Step 195 norm(X - TN_G_Ours): 48.90121279969701, norm2(E): 0.10000000149011612
2024-12-26 16:23:00,439 - Step 196 norm(X - TN_G_Ours): 48.90124025858777, norm2(E): 0.10000000149011612
2024-12-26 16:23:00,583 - Step 197 norm(X - TN_G_Ours): 48.901222784749976, norm2(E): 0.09999999403953552
2024-12-26 16:23:00,728 - Step 198 norm(X - TN_G_Ours): 48.901280198764994, norm2(E): 0.10000000149011612
2024-12-26 16:23:00,872 - Step 199 norm(X - TN_G_Ours): 48.90130016884137, norm2(E): 0.10000000149011612
2024-12-26 16:23:01,016 - Step 200 norm(X - TN_G_Ours): 48.90123776232561, norm2(E): 0.10000001639127731
2024-12-26 16:23:01,170 - Step 201 norm(X - TN_G_Ours): 48.901215295960434, norm2(E): 0.10000000149011612
2024-12-26 16:23:01,315 - Step 202 norm(X - TN_G_Ours): 48.90129268006368, norm2(E): 0.10000000894069672
2024-12-26 16:23:01,460 - Step 203 norm(X - TN_G_Ours): 48.90133511645541, norm2(E): 0.10000000894069672
2024-12-26 16:23:01,605 - Step 204 norm(X - TN_G_Ours): 48.901397522846935, norm2(E): 0.10000000149011612
2024-12-26 16:23:01,751 - Step 205 norm(X - TN_G_Ours): 48.90138753782964, norm2(E): 0.10000001639127731
2024-12-26 16:23:01,894 - Step 206 norm(X - TN_G_Ours): 48.9013950265928, norm2(E): 0.09999999403953552
2024-12-26 16:23:02,040 - Step 207 norm(X - TN_G_Ours): 48.9013376127126, norm2(E): 0.09999999403953552
2024-12-26 16:23:02,181 - Step 208 norm(X - TN_G_Ours): 48.90137006404447, norm2(E): 0.10000000149011612
2024-12-26 16:23:02,327 - Step 209 norm(X - TN_G_Ours): 48.90143995914767, norm2(E): 0.10000000149011612
2024-12-26 16:23:02,471 - Step 210 norm(X - TN_G_Ours): 48.90142248538124, norm2(E): 0.10000000149011612
2024-12-26 16:23:02,618 - Step 211 norm(X - TN_G_Ours): 48.90143995914767, norm2(E): 0.09999998658895493
2024-12-26 16:23:02,773 - Step 212 norm(X - TN_G_Ours): 48.90135009399664, norm2(E): 0.10000000894069672
2024-12-26 16:23:02,919 - Step 213 norm(X - TN_G_Ours): 48.90142747788657, norm2(E): 0.10000000149011612
2024-12-26 16:23:03,064 - Step 214 norm(X - TN_G_Ours): 48.90140251535481, norm2(E): 0.10000000149011612
2024-12-26 16:23:03,210 - Step 215 norm(X - TN_G_Ours): 48.90142498163397, norm2(E): 0.09999998658895493
2024-12-26 16:23:03,355 - Step 216 norm(X - TN_G_Ours): 48.901357582765534, norm2(E): 0.10000000894069672
2024-12-26 16:23:03,502 - Step 217 norm(X - TN_G_Ours): 48.901417492875396, norm2(E): 0.09999998658895493
2024-12-26 16:23:03,648 - Step 218 norm(X - TN_G_Ours): 48.90152483163869, norm2(E): 0.10000000149011612
2024-12-26 16:23:03,796 - Step 219 norm(X - TN_G_Ours): 48.901414996622286, norm2(E): 0.09999998658895493
2024-12-26 16:23:03,943 - Step 220 norm(X - TN_G_Ours): 48.90143496664362, norm2(E): 0.10000000149011612
2024-12-26 16:23:04,090 - Step 221 norm(X - TN_G_Ours): 48.901469914161325, norm2(E): 0.10000000894069672
