2024-12-17 20:24:05,750 - Optimization parameters:
2024-12-17 20:24:05,750 - epsilon (Frobenius norm constraint): 10000.0
2024-12-17 20:24:05,750 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-17 20:24:05,750 - lr (Learning rate): 0.01
2024-12-17 20:24:05,750 - outer_num_steps (Number of outer optimization steps): 100
2024-12-17 20:24:05,750 - inner_num_steps (Number of inner optimization steps): 100
2024-12-17 20:24:05,750 - outer_dis_num (Display loss every outer_dis_num steps): 10
2024-12-17 20:24:05,750 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-17 20:24:07,886 - Step 0 norm(X - TN_G_Ours): 6269.50683865964, norm2(E): 100000000.0
2024-12-17 20:24:08,054 - Step 1 norm(X - TN_G_Ours): 6271.826209326913, norm2(E): 99999980.46875095
2024-12-17 20:24:08,223 - Step 2 norm(X - TN_G_Ours): 6274.143447515366, norm2(E): 100000000.0
2024-12-17 20:24:08,404 - Step 3 norm(X - TN_G_Ours): 6276.459511539925, norm2(E): 100000000.0
2024-12-17 20:24:08,578 - Step 4 norm(X - TN_G_Ours): 6278.772810032228, norm2(E): 100000000.0
2024-12-17 20:24:08,751 - Step 5 norm(X - TN_G_Ours): 6281.084619713382, norm2(E): 99999980.46875095
2024-12-17 20:24:08,926 - Step 6 norm(X - TN_G_Ours): 6283.3936690294995, norm2(E): 100000000.0
2024-12-17 20:24:09,100 - Step 7 norm(X - TN_G_Ours): 6285.700915570196, norm2(E): 100000000.0
2024-12-17 20:24:09,276 - Step 8 norm(X - TN_G_Ours): 6288.005725188234, norm2(E): 100000000.0
2024-12-17 20:24:09,456 - Step 9 norm(X - TN_G_Ours): 6290.308736461192, norm2(E): 100000000.0
2024-12-17 20:24:09,629 - Step 10 norm(X - TN_G_Ours): 6292.609315697265, norm2(E): 100000000.0
2024-12-17 20:24:09,806 - Step 11 norm(X - TN_G_Ours): 6294.908100997186, norm2(E): 100000000.0
2024-12-17 20:24:09,980 - Step 12 norm(X - TN_G_Ours): 6297.204776724352, norm2(E): 100000000.0
2024-12-17 20:24:10,156 - Step 13 norm(X - TN_G_Ours): 6299.499662671632, norm2(E): 100000000.0
2024-12-17 20:24:10,329 - Step 14 norm(X - TN_G_Ours): 6301.792443424331, norm2(E): 100000000.0
2024-12-17 20:24:10,504 - Step 15 norm(X - TN_G_Ours): 6304.082486769982, norm2(E): 100000000.0
2024-12-17 20:24:10,675 - Step 16 norm(X - TN_G_Ours): 6306.371064249232, norm2(E): 99999980.46875095
2024-12-17 20:24:10,844 - Step 17 norm(X - TN_G_Ours): 6308.657860432756, norm2(E): 100000000.0
2024-12-17 20:24:11,021 - Step 18 norm(X - TN_G_Ours): 6310.94319416678, norm2(E): 100000019.53125095
2024-12-17 20:24:11,194 - Step 19 norm(X - TN_G_Ours): 6313.227067039486, norm2(E): 100000000.0
2024-12-17 20:24:11,384 - Step 20 norm(X - TN_G_Ours): 6315.509163955033, norm2(E): 100000000.0
2024-12-17 20:24:11,677 - Step 21 norm(X - TN_G_Ours): 6317.789170271512, norm2(E): 100000000.0
2024-12-17 20:24:11,913 - Step 22 norm(X - TN_G_Ours): 6320.068037608456, norm2(E): 100000000.0
2024-12-17 20:24:12,188 - Step 23 norm(X - TN_G_Ours): 6322.345767197488, norm2(E): 100000000.0
2024-12-17 20:24:12,388 - Step 24 norm(X - TN_G_Ours): 6324.621727818985, norm2(E): 100000000.0
2024-12-17 20:24:12,657 - Step 25 norm(X - TN_G_Ours): 6326.896869714252, norm2(E): 100000000.0
2024-12-17 20:24:12,857 - Step 26 norm(X - TN_G_Ours): 6329.169929777522, norm2(E): 100000000.0
2024-12-17 20:24:13,124 - Step 27 norm(X - TN_G_Ours): 6331.443121437639, norm2(E): 100000000.0
2024-12-17 20:24:13,324 - Step 28 norm(X - TN_G_Ours): 6333.714865700855, norm2(E): 100000000.0
2024-12-17 20:24:13,586 - Step 29 norm(X - TN_G_Ours): 6335.985795438623, norm2(E): 100000000.0
2024-12-17 20:24:13,792 - Step 30 norm(X - TN_G_Ours): 6338.255595982226, norm2(E): 100000000.0
2024-12-17 20:24:14,057 - Step 31 norm(X - TN_G_Ours): 6340.524268544361, norm2(E): 100000000.0
2024-12-17 20:24:14,260 - Step 32 norm(X - TN_G_Ours): 6342.792760291006, norm2(E): 100000019.53125095
2024-12-17 20:24:14,534 - Step 33 norm(X - TN_G_Ours): 6345.0604410044825, norm2(E): 100000000.0
2024-12-17 20:24:14,730 - Step 34 norm(X - TN_G_Ours): 6347.326996460793, norm2(E): 100000000.0
2024-12-17 20:24:15,006 - Step 35 norm(X - TN_G_Ours): 6349.593372807427, norm2(E): 100000000.0
2024-12-17 20:24:15,211 - Step 36 norm(X - TN_G_Ours): 6351.859255367675, norm2(E): 100000000.0
2024-12-17 20:24:15,476 - Step 37 norm(X - TN_G_Ours): 6354.124644669791, norm2(E): 100000000.0
2024-12-17 20:24:15,675 - Step 38 norm(X - TN_G_Ours): 6356.389855885179, norm2(E): 100000000.0
2024-12-17 20:24:15,934 - Step 39 norm(X - TN_G_Ours): 6358.654574672224, norm2(E): 100000000.0
2024-12-17 20:24:16,130 - Step 40 norm(X - TN_G_Ours): 6360.9191159768725, norm2(E): 100000019.53125095
2024-12-17 20:24:16,394 - Step 41 norm(X - TN_G_Ours): 6363.183794296689, norm2(E): 99999980.46875095
2024-12-17 20:24:16,589 - Step 42 norm(X - TN_G_Ours): 6365.447981092925, norm2(E): 100000000.0
2024-12-17 20:24:16,852 - Step 43 norm(X - TN_G_Ours): 6367.711990974466, norm2(E): 100000000.0
2024-12-17 20:24:17,048 - Step 44 norm(X - TN_G_Ours): 6369.9767660486805, norm2(E): 100000000.0
2024-12-17 20:24:17,311 - Step 45 norm(X - TN_G_Ours): 6372.241050054526, norm2(E): 100000019.53125095
2024-12-17 20:24:17,514 - Step 46 norm(X - TN_G_Ours): 6374.506098514614, norm2(E): 100000000.0
2024-12-17 20:24:17,775 - Step 47 norm(X - TN_G_Ours): 6376.770028784165, norm2(E): 100000000.0
