2024-12-24 18:06:04,472 - Norm2 (epsilon): 100
2024-12-24 18:06:04,472 - Optimization parameters:
2024-12-24 18:06:04,472 - epsilon (Frobenius norm constraint): 100
2024-12-24 18:06:04,473 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-24 18:06:04,473 - lr (Learning rate): 0.01
2024-12-24 18:06:04,473 - outer_num_steps (Number of outer optimization steps): 300
2024-12-24 18:06:04,473 - inner_num_steps (Number of inner optimization steps): 500
2024-12-24 18:06:04,473 - outer_dis_num (Display loss every outer_dis_num steps): 1
2024-12-24 18:06:04,473 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-24 18:06:58,879 - Step 38, RSE_E: 0.03560158982872963, Loss_X_Ours: 100.0001449584961, normE: 99.99999237060547
2024-12-24 18:07:00,307 - Step 39, RSE_E: 0.04432963207364082, Loss_X_Ours: 100.00003051757812, normE: 100.0
2024-12-24 18:07:01,701 - Step 40, RSE_E: 0.04807630181312561, Loss_X_Ours: 100.00006103515625, normE: 99.99999237060547
2024-12-24 18:07:03,080 - Step 41, RSE_E: 0.08863725513219833, Loss_X_Ours: 99.99988555908203, normE: 100.0
2024-12-24 18:07:04,483 - Step 42, RSE_E: 0.03993662819266319, Loss_X_Ours: 100.00009155273438, normE: 99.99999237060547
2024-12-24 18:07:05,901 - Step 43, RSE_E: 0.05553268641233444, Loss_X_Ours: 100.00005340576172, normE: 100.0
2024-12-24 18:07:07,296 - Step 44, RSE_E: 0.06400985270738602, Loss_X_Ours: 100.00006103515625, normE: 100.0
2024-12-24 18:07:08,690 - Step 45, RSE_E: 0.03702995926141739, Loss_X_Ours: 100.00012969970703, normE: 100.00000762939453
2024-12-24 18:07:10,105 - Step 46, RSE_E: 0.05605144798755646, Loss_X_Ours: 100.00020599365234, normE: 100.00000762939453
2024-12-24 18:07:11,500 - Step 47, RSE_E: 0.05037122592329979, Loss_X_Ours: 100.00006103515625, normE: 100.0
2024-12-24 18:07:12,885 - Step 48, RSE_E: 0.06331564486026764, Loss_X_Ours: 99.9999771118164, normE: 100.0
2024-12-24 18:07:14,281 - Step 49, RSE_E: 0.04551547020673752, Loss_X_Ours: 99.9998550415039, normE: 100.0
2024-12-24 18:07:15,681 - Step 50, RSE_E: 0.0911041647195816, Loss_X_Ours: 100.00004577636719, normE: 100.0
2024-12-24 18:07:17,061 - Step 51, RSE_E: 0.063441202044487, Loss_X_Ours: 100.00009155273438, normE: 100.00000762939453
2024-12-24 18:07:18,442 - Step 52, RSE_E: 0.02852534130215645, Loss_X_Ours: 99.99996185302734, normE: 100.00000762939453
2024-12-24 18:07:19,835 - Step 53, RSE_E: 0.05980207771062851, Loss_X_Ours: 99.9998550415039, normE: 100.0
2024-12-24 18:07:21,251 - Step 54, RSE_E: 0.08803907781839371, Loss_X_Ours: 100.00033569335938, normE: 100.0
2024-12-24 18:07:22,639 - Step 55, RSE_E: 0.04968912899494171, Loss_X_Ours: 100.00018310546875, normE: 100.0
2024-12-24 18:07:24,040 - Step 56, RSE_E: 0.040499571710824966, Loss_X_Ours: 100.00030517578125, normE: 100.0
2024-12-24 18:07:25,455 - Step 57, RSE_E: 0.06257830560207367, Loss_X_Ours: 100.00007629394531, normE: 100.0
2024-12-24 18:07:26,842 - Step 58, RSE_E: 0.08067619800567627, Loss_X_Ours: 100.00006103515625, normE: 100.0
2024-12-24 18:07:28,234 - Step 59, RSE_E: 0.06843648850917816, Loss_X_Ours: 100.00007629394531, normE: 100.0
2024-12-24 18:07:29,645 - Step 60, RSE_E: 0.05585774779319763, Loss_X_Ours: 100.0000991821289, normE: 100.0
2024-12-24 18:07:30,125 - Step 61, RSE_E: 0.021272538229823112, Loss_X_Ours: 100.00003051757812, normE: 100.0
2024-12-24 18:07:31,516 - Step 62, RSE_E: 0.03646017238497734, Loss_X_Ours: 100.00006866455078, normE: 100.0
2024-12-24 18:07:32,902 - Step 63, RSE_E: 0.04624281823635101, Loss_X_Ours: 100.00016784667969, normE: 100.00000762939453
2024-12-24 18:07:34,309 - Step 64, RSE_E: 0.03616277500987053, Loss_X_Ours: 100.00003051757812, normE: 100.0
2024-12-24 18:07:35,718 - Step 65, RSE_E: 0.05687512829899788, Loss_X_Ours: 100.00015258789062, normE: 100.0
2024-12-24 18:07:37,112 - Step 66, RSE_E: 0.0324467271566391, Loss_X_Ours: 100.00006103515625, normE: 100.0
2024-12-24 18:07:38,509 - Step 67, RSE_E: 0.0576399527490139, Loss_X_Ours: 99.99984741210938, normE: 100.0
2024-12-24 18:07:39,922 - Step 68, RSE_E: 0.05137142911553383, Loss_X_Ours: 99.99964141845703, normE: 100.00000762939453
2024-12-24 18:07:41,305 - Step 69, RSE_E: 0.054136261343955994, Loss_X_Ours: 99.99989318847656, normE: 100.0
2024-12-24 18:07:42,688 - Step 70, RSE_E: 0.03378273919224739, Loss_X_Ours: 99.99972534179688, normE: 100.0
2024-12-24 18:07:43,792 - Step 71, RSE_E: 0.04501131549477577, Loss_X_Ours: 100.0, normE: 100.0
2024-12-24 18:07:45,213 - Step 72, RSE_E: 0.07017087936401367, Loss_X_Ours: 99.99996948242188, normE: 100.0
2024-12-24 18:07:46,606 - Step 73, RSE_E: 0.08538329601287842, Loss_X_Ours: 100.00025177001953, normE: 100.0
2024-12-24 18:07:48,006 - Step 74, RSE_E: 0.04761647433042526, Loss_X_Ours: 99.99974822998047, normE: 99.99999237060547
2024-12-24 18:07:49,413 - Step 75, RSE_E: 0.05696667358279228, Loss_X_Ours: 99.99993896484375, normE: 100.0
2024-12-24 18:07:50,832 - Step 76, RSE_E: 0.03861078992486, Loss_X_Ours: 99.99996948242188, normE: 100.0
2024-12-24 18:07:51,666 - Step 77, RSE_E: 0.0644218698143959, Loss_X_Ours: 100.00007629394531, normE: 100.0
2024-12-24 18:07:53,060 - Step 78, RSE_E: 0.05001135170459747, Loss_X_Ours: 100.00011444091797, normE: 100.0
2024-12-24 18:07:54,476 - Step 79, RSE_E: 0.08050354570150375, Loss_X_Ours: 100.00052642822266, normE: 99.99999237060547
2024-12-24 18:07:55,862 - Step 80, RSE_E: 0.057583507150411606, Loss_X_Ours: 100.00009155273438, normE: 100.0
2024-12-24 18:07:57,242 - Step 81, RSE_E: 0.055572330951690674, Loss_X_Ours: 99.99967956542969, normE: 100.00000762939453
2024-12-24 18:07:58,626 - Step 82, RSE_E: 0.06429890543222427, Loss_X_Ours: 100.00018310546875, normE: 99.99999237060547
2024-12-24 18:08:00,025 - Step 83, RSE_E: 0.040639907121658325, Loss_X_Ours: 100.00006103515625, normE: 100.0
2024-12-24 18:08:01,435 - Step 84, RSE_E: 0.050770439207553864, Loss_X_Ours: 99.99988555908203, normE: 100.0
2024-12-24 18:08:02,830 - Step 85, RSE_E: 0.05806378647685051, Loss_X_Ours: 99.99982452392578, normE: 100.0
2024-12-24 18:08:04,239 - Step 86, RSE_E: 0.0553835853934288, Loss_X_Ours: 99.99989318847656, normE: 100.00000762939453
2024-12-24 18:08:05,640 - Step 87, RSE_E: 0.043059688061475754, Loss_X_Ours: 99.99988555908203, normE: 100.0
2024-12-24 18:08:07,031 - Step 88, RSE_E: 0.04652983695268631, Loss_X_Ours: 100.00045776367188, normE: 100.00000762939453
2024-12-24 18:08:08,428 - Step 89, RSE_E: 0.034943319857120514, Loss_X_Ours: 100.00005340576172, normE: 100.00000762939453
2024-12-24 18:08:09,828 - Step 90, RSE_E: 0.04721022769808769, Loss_X_Ours: 100.0001449584961, normE: 100.0
2024-12-24 18:08:11,234 - Step 91, RSE_E: 0.060634683817625046, Loss_X_Ours: 99.9999771118164, normE: 100.0
2024-12-24 18:08:12,623 - Step 92, RSE_E: 0.057558946311473846, Loss_X_Ours: 100.0002670288086, normE: 100.0
2024-12-24 18:08:14,016 - Step 93, RSE_E: 0.03881610557436943, Loss_X_Ours: 99.99998474121094, normE: 100.0
2024-12-24 18:08:15,427 - Step 94, RSE_E: 0.05369799956679344, Loss_X_Ours: 100.00003814697266, normE: 100.0
2024-12-24 18:08:15,638 - Step 95, RSE_E: 0.013008397072553635, Loss_X_Ours: 100.00025177001953, normE: 100.0
2024-12-24 18:08:17,022 - Step 96, RSE_E: 0.045859646052122116, Loss_X_Ours: 100.0, normE: 100.0
2024-12-24 18:08:18,413 - Step 97, RSE_E: 0.06382159143686295, Loss_X_Ours: 100.00011444091797, normE: 100.0
2024-12-24 18:08:19,821 - Step 98, RSE_E: 0.042562440037727356, Loss_X_Ours: 99.99991607666016, normE: 100.0
2024-12-24 18:08:21,221 - Step 99, RSE_E: 0.041038136929273605, Loss_X_Ours: 99.9999008178711, normE: 99.99999237060547
2024-12-24 18:08:22,611 - Step 100, RSE_E: 0.05451143532991409, Loss_X_Ours: 99.9997787475586, normE: 100.0
2024-12-24 18:08:24,013 - Step 101, RSE_E: 0.0401090532541275, Loss_X_Ours: 99.99988555908203, normE: 100.0
2024-12-24 18:08:25,433 - Step 102, RSE_E: 0.04177644103765488, Loss_X_Ours: 99.99993133544922, normE: 100.00000762939453
2024-12-24 18:08:26,818 - Step 103, RSE_E: 0.036373820155858994, Loss_X_Ours: 100.00047302246094, normE: 100.0
2024-12-24 18:08:28,200 - Step 104, RSE_E: 0.037549614906311035, Loss_X_Ours: 100.0, normE: 100.0
2024-12-24 18:08:29,546 - Step 105, RSE_E: 0.0398399643599987, Loss_X_Ours: 99.99976348876953, normE: 100.0
2024-12-24 18:08:30,937 - Step 106, RSE_E: 0.037362877279520035, Loss_X_Ours: 99.99999237060547, normE: 100.0
